-10.159,-5.2771,11.045,1
-17.594,-10.715,17.147,1
-12.175,-5.001,10.636,1
-12.935,-4.002,14.832,1
-5.3568,0.36479,5.7321,1
-10.092,-8.3667,7.4289,1
-8.4367,-5.0858,16.695,1
-10.893,-5.4893,13.072,1
-12.023,-10.259,11.472,1
-7.1928,-6.8407,14.732,1
-10.937,-6.543,12.65,1
-8.5482,0.67654,11.955,1
-12.677,-3.7755,14.371,1
-12.6,-5.3866,9.2764,1
-9.8071,-4.5444,12.502,1
-14.928,-7.0231,14.279,1
-14.653,-10.26,9.4868,1
-13.273,-6.0641,9.2464,1
-3.0968,-1.6627,17.228,1
-10.457,-7.7137,15.436,1
-11.728,-8.1009,8.696,1
-9.7831,-7.7804,11.51,1
-7.8751,-0.19116,11.427,1
-5.0356,-1.3418,19.948,1
-15.484,-7.2362,6.5817,1
-9.1941,-10.174,11.011,1
-4.9958,-4.9723,15.879,1
-8.9858,-8.696,10.336,1
-10.749,-6.2174,8.7949,1
-10.028,-3.5314,14.814,1
-15.565,-8.5748,10.01,1
-8.468,-2.5594,12.916,1
-6.3621,-4.8995,13.483,1
-15.631,-10.621,6.6773,1
-9.434,-8.4328,15.88,1
-8.3583,-6.5256,9.1982,1
5.3812,10.556,-3.0712,2
7.5163,8.5879,-6.2014,2
8.3903,7.7448,-8.7754,2
7.8936,10.833,-6.7773,2
16.636,15.624,-4.1382,2
5.5219,4.7671,-5.4903,2
10.002,17.326,-6.6303,2
5.2807,8.4899,-7.8557,2
2.4269,9.1728,-4.7891,2
4.69,13.768,0.49206,2
9.5323,12.228,-6.1636,2
7.7529,11.8,-7.0274,2
3.2533,13.007,-8.0194,2
9.8214,8.407,3.4457,2
14.705,21.388,-3.6573,2
6.9913,13.832,-2.3559,2
4.9927,8.5335,-4.3136,2
6.5335,9.1965,-7.4714,2
12.14,18.628,-1.1898,2
8.5159,18.499,-0.99098,2
6.9188,12.355,-6.5475,2
11.154,10.708,-4.0704,2
6.8409,9.4288,-10.972,2
2.5918,11.253,-8.5734,2
3.9228,10.442,-4.7031,2
6.3014,10.231,-6.7722,2
6.3519,13.34,-6.4804,2
6.196,11.244,0.47892,2
10.46,10.157,-1.3229,2
0.42403,3.4322,-4.616,2
8.2563,12.351,-3.8368,2
6.7425,15.561,-2.941,2
10.568,13.079,1.4817,2
6.1355,12.125,-5.3143,2
3.0737,5.9083,-0.34166,2
1.827,6.3362,-8.3576,2
5.9297,12.963,-8.6526,2
4.461,8.4958,-1.249,2
7.0984,12.871,-3.3247,2
14.191,15.275,-4.47,2
2.7589,8.4748,-7.1693,2
8.6016,14.441,-2.4428,2
7.83,8.0791,-9.24,2
9.6477,15.053,-3.7667,2
4.7526,17.272,-6.6551,2
4.6446,10.024,-8.433,2
8.2532,7.5739,-7.0395,2
2.9282,7.8527,-0.52887,2
6.9368,2.4006,0.85015,2
-0.40656,4.8995,-8.3463,2
7.815,13.559,-7.0895,2
6.7416,10.559,-8.7718,2
6.7559,11.157,-8.033,2
5.1545,6.6795,-2.557,2
7.7054,11.088,-5.5283,2
9.409,11.678,-3.83,2
5.2434,8.1891,-6.2864,2
6.3122,10.527,-8.4106,2
1.7589,8.9938,-4.6431,2
2.7406,6.2813,-8.8349,2
8.4434,13.611,-3.604,2
7.2159,4.8566,-7.4134,2
3.3737,6.9282,-4.8732,2
9.6876,20.074,-1.1401,2
7.6283,10.035,-4.769,2
11.015,14.849,-5.2027,2
3.4967,10.813,-4.682,2
5.7667,7.549,-1.0365,2
11.589,8.5957,-0.67799,2
6.3447,12.561,-5.7885,2
13.82,17.478,-3.3438,2
4.0773,7.2023,-5.8534,2
9.5218,12.584,-8.7712,2
9.8899,9.7418,-2.0706,2
2.8471,14.86,-6.6818,2
8.8513,11.263,-6.8528,2
7.926,14.057,-9.8404,2
7.006,9.955,-6.3456,2
15.529,18.572,-3.6078,2
14.847,14.336,-1.5291,2
17.649,17.951,-1.2026,2
11.788,16.972,-5.3656,2
7.9671,16.47,-4.8588,2
7.7015,10.574,-3.2732,2
12.094,12.839,-6.294,2
4.2705,12.351,-5.8219,2
9.3571,11.652,-5.2549,2
8.724,12.507,-9.7423,2
8.4798,10.377,-2.7552,2
9.2587,11.637,-8.6093,2
5.89,12.885,-4.4105,2
10.311,13.814,-3.9556,2
1.0455,3.3919,-9.6029,2
8.5168,6.1485,-3.5975,2
-2.3738,4.414,-7.8075,2
10.271,14.145,-8.7284,2
7.4069,15.14,-5.36,2
2.6387,10.173,-4.561,2
8.804,8.4612,-8.6761,2
0.80666,8.1135,-9.3156,2
0.86599,-1.6322,5.5164,3
4.2541,1.9134,3.0688,3
1.5529,-5.6029,2.7089,3
0.65348,2.0039,2.2246,3
5.7942,4.2158,1.0712,3
-3.0603,2.6458,-6.2716,3
4.5672,2.8033,2.1046,3
-3.0104,-8.5078,-1.6048,3
2.291,7.8864,3.514,3
-2.2119,-1.4625,-2.1119,3
1.4361,-2.0449,-0.69365,3
0.17353,-6.9667,-4.3864,3
0.052467,-2.0333,-0.28053,3
0.74139,-2.8314,0.52919,3
0.68692,6.0446,3.2026,3
-1.9809,0.0094885,-0.5406,3
-0.021008,-1.718,-0.40728,3
0.82995,5.8322,0.69904,3
-4.8026,0.095221,4.4449,3
-2.0678,-0.18838,-3.1805,3
-0.84949,1.9487,-1.8811,3
4.6192,0.65471,-1.4218,3
3.037,3.3611,2.7703,3
2.8163,3.3208,2.5811,3
-2.8863,0.54935,-1.3085,3
0.075164,-1.7019,4.2402,3
2.6446,0.31802,7.6656,3
1.2326,2.1368,1.2599,3
0.86129,0.58766,1.9886,3
-0.21511,-2.6725,-1.1342,3
-4.4139,-3.658,-1.0672,3
-2.1539,-5.093,-1.9423,3
-6.3359,-9.9954,-5.0987,3
-12.214,-6.3875,-4.7456,3
0.66551,-4.1945,2.9041,3
-3.8793,-9.1912,-4.5146,3
1.538,0.34869,5.1236,3
3.7094,7.3962,-3.6133,3
2.2434,-1.6364,8.5894,3
-4.181,-3.3383,-5.8028,3
-8.0597,-10.117,-7.2498,3
-15.234,-12.198,-4.398,3
2.2788,-2.2183,2.5531,3
-0.43813,-0.52784,0.30259,3
-1.4661,-4.5478,-0.64167,3
-1.3573,4.8285,-5.0258,3
-1.8829,-0.66067,-1.2005,3
1.4619,4.2629,-0.72616,3
-1.8718,-4.6441,-0.75329,3
1.4344,8.115,-1.5787,3
-2.7823,1.2642,-4.3464,3
-3.4742,-6.3051,-4.1854,3
1.9725,3.7622,0.27058,3
1.0863,1.4784,0.83267,3
-2.546,-1.6314,1.3371,3
-1.6293,-0.0044206,0.076664,3
8.6386,7.4097,7.1458,3
0.69631,-1.4687,-0.12538,3
-0.39431,-0.47218,-0.41116,3
8.0716,5.4038,7.3235,3
-0.27129,-2.0789,3.9738,3
4.297,1.1973,-0.18707,3
-4.1561,-5.6786,-4.1221,3
1.8873,5.8625,1.7176,3
3.6438,5.3355,3.792,3
4.9327,-6.4398,2.3407,3
-0.50908,0.65574,1.2286,3
3.609,5.1547,4.9886,3
2.5561,5.2404,-4.3421,3
-3.9368,-6.8304,-0.70702,3
2.6946,2.6672,0.79009,3
1.7562,-0.4832,4.1024,3
-2.641,-1.6703,2.2541,3
2.1404,3.3701,2.73,3
-1.834,-6.7627,3.1352,3
-1.193,-6.3037,2.9278,3
-7.0151,-1.8538,-2.0057,3
-1.0329,-2.5959,3.507,3
-1.1689,0.020996,-3.2186,3
-1.3403,0.79247,0.19928,3
5.9016,4.3854,2.3442,3
-1.2916,-5.1436,-0.65327,3
0.91603,0.16901,-0.79455,3
-2.218,-4.4609,-0.75466,3
-4.9485,-1.6349,-4.0006,3
-3.4466,1.3984,-0.79276,3
-0.047584,1.3916,0.49223,3
-1.4802,3.8532,0.68994,3
2.434,4.3924,-1.7049,3
-3.5359,-0.958,0.72837,3
-2.7159,-1.4249,2.4266,3
1.097,-1.3723,-0.64866,3
1.728,-2.0239,-1.7843,3
-0.059763,-0.95741,-3.4174,3
-3.4017,-1.4493,-2.9871,3
1.8102,-0.59976,0.63192,3
9.5219,13.227,13.514,3
-3.8302,-0.51635,-0.49433,3
-4.2867,-4.1083,-1.1549,3
-3.513,-5.6781,0.11283,3
